167676,24/02/2016,06:30,14:30,06:14,14:04
167676,25/02/2016,06:30,14:30,06:22,14:06
167676,26/02/2016,06:30,14:30,06:12,14:08
167676,27/02/2016,06:30,14:30,,
167676,28/02/2016,06:30,14:30,,
167676,29/02/2016,06:30,14:30,06:22,14:01
170589,16/02/2016,07:00,19:00,,
170589,17/02/2016,07:00,19:00,,
170589,18/02/2016,07:00,19:00,,
170589,19/02/2016,07:00,19:00,,
170589,20/02/2016,07:00,19:00,06:51,19:10
170589,21/02/2016,07:00,19:00,06:48,19:02
170589,22/02/2016,07:00,19:00,,
170589,23/02/2016,07:00,19:00,,
170589,24/02/2016,07:00,19:00,,
170589,25/02/2016,07:00,19:00,,
170589,26/02/2016,07:00,19:00,,
170589,27/02/2016,07:00,19:00,06:44,19:00
170589,28/02/2016,07:00,19:00,06:42,19:02
170589,29/02/2016,07:00,19:00,,
170591,16/02/2016,06:00,15:00,,
170591,17/02/2016,06:00,15:00,06:00,13:14
170591,18/02/2016,06:00,15:00,05:49,13:00
170591,19/02/2016,06:00,15:00,05:56,13:00
170591,20/02/2016,06:00,15:00,05:56,16:36
170591,21/02/2016,06:00,15:00,,
170591,22/02/2016,06:00,15:00,05:52,13:01
170591,23/02/2016,06:00,15:00,05:51,12:45
170591,24/02/2016,06:00,15:00,05:53,13:00
170591,25/02/2016,06:00,15:00,05:51,13:04
170591,26/02/2016,06:00,15:00,05:46,13:00
170591,27/02/2016,06:00,15:00,06:00,16:37
170591,28/02/2016,06:00,15:00,,
170591,29/02/2016,06:00,15:00,06:00,13:00
170608,16/02/2016,13:30,20:00,12:54,20:01
170608,17/02/2016,13:30,20:00,12:52,20:00
170608,18/02/2016,13:30,20:00,12:58,20:02
170608,19/02/2016,13:30,20:00,12:37,20:00
170608,20/02/2016,13:30,20:00,,
170608,21/02/2016,13:30,20:00,,
170608,22/02/2016,13:30,20:00,13:01,20:00
170608,23/02/2016,13:30,20:00,13:02,20:01
170608,24/02/2016,13:30,20:00,13:11,20:00
170608,25/02/2016,13:30,20:00,12:42,20:04
170608,26/02/2016,13:30,20:00,,
170608,27/02/2016,13:30,20:00,,
170608,28/02/2016,13:30,20:00,,
170608,29/02/2016,13:30,20:00,13:01,20:02
170624,16/02/2016,07:00,13:30,06:38,14:17
170624,17/02/2016,07:00,13:30,06:52,13:37
170624,18/02/2016,07:00,13:30,06:39,13:30
170624,19/02/2016,07:00,13:30,06:44,13:39
170624,20/02/2016,07:00,13:30,,
170624,21/02/2016,07:00,13:30,,
170624,22/02/2016,07:00,13:30,06:45,13:30
170624,23/02/2016,07:00,13:30,06:48,14:46
170624,24/02/2016,07:00,13:30,06:43,11:31
170624,25/02/2016,07:00,13:30,06:39,13:31
170624,26/02/2016,07:00,13:30,06:48,13:27
170624,27/02/2016,07:00,13:30,,
170624,28/02/2016,07:00,13:30,,
170624,29/02/2016,07:00,13:30,06:41,13:34
172583,16/02/2016,06:00,12:30,05:54,12:32
172583,17/02/2016,06:00,12:30,05:59,12:31
172583,18/02/2016,06:00,12:30,05:56,12:32
172583,19/02/2016,06:00,12:30,05:56,12:32
172583,20/02/2016,06:00,12:30,,
172583,21/02/2016,06:00,12:30,,
172583,22/02/2016,06:00,12:30,05:58,12:30
172583,23/02/2016,06:00,12:30,05:49,12:32
172583,24/02/2016,06:00,12:30,05:53,12:31
172583,25/02/2016,06:00,12:30,05:50,12:31
172583,26/02/2016,06:00,12:30,05:55,12:30
172583,27/02/2016,06:00,12:30,,
172583,28/02/2016,06:00,12:30,,
172583,29/02/2016,06:00,12:30,05:46,12:31
172587,16/02/2016,07:00,19:00,,
172587,17/02/2016,07:00,19:00,,
172587,18/02/2016,07:00,19:00,,
172587,19/02/2016,07:00,19:00,,
172587,20/02/2016,07:00,19:00,06:44,19:05
172587,21/02/2016,07:00,19:00,06:44,19:02
172587,22/02/2016,07:00,19:00,,
172587,23/02/2016,07:00,19:00,,
172587,24/02/2016,07:00,19:00,,
172587,25/02/2016,07:00,19:00,,
172587,26/02/2016,07:00,19:00,,
